C3_CP_EFW_L3_E3D_INERT			no	Dataset is missing from accessor*.xml files.
C3_CP_EFW_L3_P			no	Dataset is missing from accessor*.xml files.
C3_CP_EFW_L3_V3D_INERT			no	Dataset is missing from accessor*.xml files.
C3_CP_FGM_5VPS			no	Dataset is missing from accessor*.xml files.
C3_CP_FGM_SPIN		spase://ESA/NumericalData/Cluster-Samba/FGM/SpinResolution/PT4S	yes	
C3_CP_RAP_E3DD			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_ESPCT6			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_HSPCT			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_I3DM_CNO			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_I3DM_H			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_I3DM_HE			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_ISPCT_CNO			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_ISPCT_HE			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_L3DD			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_PAD_CNO			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_PAD_E3DD			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_PAD_H			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_PAD_HE			no	Dataset is missing from accessor*.xml files.
C3_CP_RAP_PAD_L3DD			no	Dataset is missing from accessor*.xml files.
C3_CP_STA_CWF_GSE			no	Dataset is missing from accessor*.xml files.
C3_CP_STA_PPP			no	Dataset is missing from accessor*.xml files.
C3_CP_STA_PSD			no	Dataset is missing from accessor*.xml files.
C3_CP_STA_SM			no	Dataset is missing from accessor*.xml files.
C3_CP_WHI_ACTIVE			no	Dataset is missing from accessor*.xml files.
C3_CP_WHI_ELECTRON_DENSITY			no	Dataset is missing from accessor*.xml files.
C3_CP_WHI_NATURAL			no	Dataset is missing from accessor*.xml files.
C3_CP_WHI_PASSIVE_ACTIVE			no	Dataset is missing from accessor*.xml files.
C3_CP_WHI_WAVE_FORM_ENERGY			no	Dataset is missing from accessor*.xml files.
C3_JP_PMP		spase://ESA/NumericalData/Cluster-Samba/Ephemeris/JP/PredictedMagneticPosition/PT5M	yes	
C3_JP_PSE		spase://ESA/NumericalData/Cluster-Samba/Ephemeris/JP/PredictedScientificEvent/PT0.016S	yes	
C3_PP_ASP		spase://ESA/NumericalData/Cluster-Samba/ASPOC/PrimeParameter/PT4S	yes	
C3_PP_CIS		spase://ESA/NumericalData/Cluster-Samba/CIS/PrimeParameter/PT4S	yes	
C3_PP_EDI		spase://NASA/NumericalData/Cluster-Samba/EDI/PrimeParameter/PT4S	yes	
C3_PP_EFW		spase://ESA/NumericalData/Cluster-Samba/EFW/PrimeParameter/PT4S	yes	
C3_PP_PEA		spase://ESA/NumericalData/Cluster-Samba/PEACE/PrimeParameter/PT4S	yes	
C3_PP_RAP		spase://ESA/NumericalData/Cluster-Samba/RAPID/PrimeParameter/PT4S	yes	
C3_PP_STA		spase://ESA/NumericalData/Cluster-Samba/STAFF/PrimeParameter/PT4S	yes	
C3_PP_WHI		spase://ESA/NumericalData/Cluster-Samba/WHISPER/PrimeParameter/PT4S	yes	
C3_UP_FGM		spase://ESA/NumericalData/Cluster-Samba/FGM/UnvalidatedParameter/PT4S	yes	
C3_WAVEFORM_WBD	10.48322/y123-4274	spase://NASA/NumericalData/Cluster-Samba/WBD/PT0.0000046S	yes	
C3_WAVEFORM_WBD_BM2		spase://NASA/NumericalData/Cluster-Samba/WBD/BM2/PT0.0000046S	yes	
C4_CP_CIS-CODIF_H1_1D_PEF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_HE1_1D_PEF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_HE1_DENSITY_CORRECTED			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_HS_H1_PEF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_HS_H1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_HS_H1_PSD			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_HS_HE1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_HS_HE1_PSD			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_HS_O1_PEF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_HS_O1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_HS_O1_PSD			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_LS_H1_PEF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_LS_H1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_LS_H1_PSD			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_LS_HE1_PEF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_LS_HE1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_LS_O1_PEF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_LS_O1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_LS_O1_PSD			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_O1_1D_PEF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_PAD_HS_H1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_PAD_HS_HE1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_PAD_HS_O1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_PAD_LS_H1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_PAD_LS_HE1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_CIS-CODIF_PAD_LS_O1_PF			no	Dataset is missing from accessor*.xml files.
C4_CP_EFW_L3_E3D_INERT			no	Dataset is missing from accessor*.xml files.
C4_CP_EFW_L3_P			no	Dataset is missing from accessor*.xml files.
C4_CP_EFW_L3_V3D_INERT			no	Dataset is missing from accessor*.xml files.
C4_CP_FGM_5VPS			no	Dataset is missing from accessor*.xml files.
C4_CP_FGM_SPIN		spase://ESA/NumericalData/Cluster-Tango/FGM/SpinResolution/PT4S	yes	
C4_CP_RAP_E3DD			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_ESPCT6			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_HSPCT			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_I3DM_CNO			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_I3DM_H			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_I3DM_HE			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_ISPCT_CNO			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_ISPCT_HE			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_L3DD			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_PAD_CNO			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_PAD_E3DD			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_PAD_H			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_PAD_HE			no	Dataset is missing from accessor*.xml files.
C4_CP_RAP_PAD_L3DD			no	Dataset is missing from accessor*.xml files.
C4_CP_STA_CWF_GSE			no	Dataset is missing from accessor*.xml files.
C4_CP_STA_PPP			no	Dataset is missing from accessor*.xml files.
C4_CP_STA_PSD			no	Dataset is missing from accessor*.xml files.
C4_CP_STA_SM			no	Dataset is missing from accessor*.xml files.
C4_CP_WHI_ACTIVE			no	Dataset is missing from accessor*.xml files.
C4_CP_WHI_ELECTRON_DENSITY			no	Dataset is missing from accessor*.xml files.
C4_CP_WHI_NATURAL			no	Dataset is missing from accessor*.xml files.
C4_CP_WHI_PASSIVE_ACTIVE			no	Dataset is missing from accessor*.xml files.
C4_CP_WHI_WAVE_FORM_ENERGY			no	Dataset is missing from accessor*.xml files.
C4_JP_PMP		spase://ESA/NumericalData/Cluster-Tango/Ephemeris/JP/PredictedMagneticPosition/PT5M	yes	
C4_JP_PSE		spase://ESA/NumericalData/Cluster-Tango/Ephemeris/JP/PredictedScientificEvent/PT0.016S	yes	
C4_PP_ASP		spase://ESA/NumericalData/Cluster-Tango/ASPOC/PrimeParameter/PT4S	yes	
C4_PP_CIS		spase://ESA/NumericalData/Cluster-Tango/CIS/PrimeParameter/PT4S	yes	
C4_PP_DWP		spase://ESA/NumericalData/Cluster-Tango/DWP/PrimeParameter/PT4S	yes	
C4_PP_EDI		spase://NASA/NumericalData/Cluster-Tango/EDI/PrimeParameter/PT4S	yes	
C4_PP_EFW		spase://ESA/NumericalData/Cluster-Tango/EFW/PrimeParameter/PT4S	yes	
C4_PP_PEA		spase://ESA/NumericalData/Cluster-Tango/PEACE/PrimeParameter/PT4S	yes	
C4_PP_RAP		spase://ESA/NumericalData/Cluster-Tango/RAPID/PrimeParameter/PT4S	yes	
C4_PP_STA		spase://ESA/NumericalData/Cluster-Tango/STAFF/PrimeParameter/PT4S	yes	
C4_PP_WHI		spase://ESA/NumericalData/Cluster-Tango/WHISPER/PrimeParameter/PT4S	yes	
C4_UP_FGM		spase://ESA/NumericalData/Cluster-Tango/FGM/UnvalidatedParameter/PT4S	yes	
C4_WAVEFORM_WBD	10.48322/nepa-q824	spase://NASA/NumericalData/Cluster-Tango/WBD/PT0.0000046S	yes	
C4_WAVEFORM_WBD_BM2		spase://NASA/NumericalData/Cluster-Tango/WBD/BM2/PT0.0000046S	yes	
CASSINI_HELIO1DAY_POSITION	10.48322/7x96-1j49	spase://NASA/NumericalData/Cassini/HelioWeb/Ephemeris/P1D	yes	
CASSINI_MAG_1MIN_MAGNETIC_FIELD		spase://NASA/NumericalData/Cassini/MAG/CDF/PT1M	yes	
CL_JP_PCY		spase://ESA/NumericalData/Cluster/JSOC/Predicted/SolarCycle/P1M	yes	
CL_JP_PGP		spase://ESA/NumericalData/Cluster/Ephemeris/JP/PredictedGeometricPosition/PT5M	yes	
CL_SP_AUX		spase://ESA/NumericalData/Cluster/Ephemeris/SummaryParameter/PT60S	yes	
CNOFS_CINDI_IVM_500MS	10.48322/r9x4-x639	spase://NASA/NumericalData/CNOFS/CINDI/IVM/PT0.5S	no	
CNOFS_PLP_PLASMA_1SEC	10.48322/xnnr-w563	spase://NASA/NumericalData/CNOFS/PLP/PT1S	no	
CNOFS_VEFI_BFIELD_1SEC	10.48322/vbt7-gj03	spase://NASA/NumericalData/CNOFS/VEFI/BField/PT1S	no	
CNOFS_VEFI_EFIELD_1SEC	10.48322/1dcn-xp86	spase://NASA/NumericalData/CNOFS/VEFI/EField/PT1S	no	
CNOFS_VEFI_LD_500MS	10.48322/pv2n-aj92	spase://NASA/NumericalData/CNOFS/VEFI/Lightning/PT0.5S	no	
CN_K0_ASI		spase://GBO/NumericalData/CANOPUS/ASI/KeyParameter/K0/PT1M	yes	
CN_K0_BARS		spase://GBO/NumericalData/CANOPUS/BARS/KeyParameter/K0/PT1M	yes	
CN_K0_MARI		spase://GBO/NumericalData/CANOPUS/MARI/PT60S	no	
CN_K0_MPA		spase://GBO/NumericalData/CANOPUS/MPA/KeyParameter/K0/PT1M	yes	
CN_K1_MARI		spase://GBO/NumericalData/CANOPUS/MARI/KeyParameter/K1/PT1M	yes	
COMETGS_HELIO1DAY_POSITION		spase://NASA/NumericalData/Comet/GriggSkjellerup/HelioWeb/Ephemeris/P1D	yes	
COMETHMP_HELIO1DAY_POSITION		spase://NASA/NumericalData/Comet/HondaMrkosPajdusakova/HelioWeb/Ephemeris/P1D	yes	
CRRES_H0_MEA	10.48322/8e23-cz17	spase://NASA/NumericalData/CRRES/MEA/PT1M	no	
CSSWE_REPTILE_6SEC-COUNTS-L1	10.48322/dy3g-xz52	spase://NASA/NumericalData/CubeSat/CSSWE/REPTile/L1/Counts/PT6S	no	
CSSWE_REPTILE_6SEC-FLUX-L2	10.48322/brd0-ak96	spase://NASA/NumericalData/CubeSat/CSSWE/REPTile/L2/Flux/PT6S	no	
CT_JP_PSE		spase://ESA/NumericalData/Cluster/Ephemeris/JP/PredictedScientificEvent/PT5M	yes	
DAWN_HELIO1DAY_POSITION		spase://NASA/NumericalData/Dawn/HelioWeb/Ephemeris/P1D	yes	
DE1_1MIN_RIMS	10.48322/4e3s-bm07	spase://NASA/NumericalData/DE1/RIMS/PT1M	yes	
DE1_6SEC_MAGAGMS		spase://NASA/NumericalData/DE1/MAGA/PT6S	yes	
DE1_PWI_LFC-SPECTRA	10.48322/hx4p-3v35	spase://NASA/NumericalData/DE1/PWI/LFC/PT0.25S	yes	
DE1_PWI_OR-AT	10.48322/wma0-gq05	spase://NASA/NumericalData/DE1/Ephemeris/PT8S	yes	
DE1_PWI_SFC-SPECTRA	10.48322/cb14-a164	spase://NASA/NumericalData/DE1/PWI/SFC/PT0.25S	yes	
DE2_62MS_VEFIMAGB	10.48322/ha70-4305	spase://NASA/NumericalData/DE2/MAGB-VEFI/CDF/PT0.062S	yes	
DE2_AC500MS_VEFI	10.48322/x1km-9q17	spase://NASA/NumericalData/DE2/VEFI/AC/CDF/PT0.5S	yes	
DE2_DCA500MS_VEFI	10.48322/0s61-a111	spase://NASA/NumericalData/DE2/VEFI/DC/CDF/PT0.5S	yes	
DE2_DUCT16MS_RPA	10.48322/aab6-jj49	spase://NASA/NumericalData/DE2/RPA/PT0.016S	no	
DE2_ION2S_RPA	10.48322/41b3-kz41	spase://NASA/NumericalData/DE2/RPA/PT2S	no	
DE2_NEUTRAL1S_NACS	10.48322/j8kp-5y58	spase://NASA/NumericalData/DE2/NACS/PT1S	no	
DE2_NEUTRAL8S_FPI	10.48322/22v6-0p09	spase://NASA/NumericalData/DE2/FPI/Neutral/PT8S	yes	
DE2_PLASMA500MS_LANG	10.48322/yq6h-5g10	spase://NASA/NumericalData/DE2/LANG/PT0.5S	no	
DE2_UA16S_ALL		spase://NASA/NumericalData/DE2/PT16S	no	
DE2_VION250MS_IDM	10.48322/reef-jt02	spase://NASA/NumericalData/DE2/IDM/PT0.25S	no	
DE2_WIND2S_WATS	10.48322/z50y-hd65	spase://NASA/NumericalData/DE2/WATS/PT2S	no	
DE_UV_SAI	10.48322/t7ya-6231	spase://NASA/NumericalData/DE1/SAI/PT3M	no	
DE_VS_EICS	10.48322/1gca-r323	spase://NASA/NumericalData/DE1/EICS/PT96S	no	
DMSP-F16_SSIES-3_THERMAL-PLASMA			no	Dataset is missing from accessor*.xml files.
DMSP-F16_SSJ_PRECIPITATING-ELECTRONS-IONS	10.48322/1rnz-f067	spase://NASA/NumericalData/DMSP_5D-3/F16/SESS/SSJ5/PT1S	yes	
DMSP-F16_SSM_MAGNETOMETER	10.48322/bh8f-yy31	spase://NASA/NumericalData/DMSP_5D-3/F16/SESS/SSM-Boom/PT1S	yes	
DMSP-F17_SSIES-3_THERMAL-PLASMA			no	Dataset is missing from accessor*.xml files.
DMSP-F17_SSJ_PRECIPITATING-ELECTRONS-IONS	10.48322/zjs1-0y88	spase://NASA/NumericalData/DMSP_5D-3/F17/SESS/SSJ5/PT1S	yes	
DMSP-F17_SSM_MAGNETOMETER	10.48322/1c9w-jd85	spase://NASA/NumericalData/DMSP_5D-3/F17/SESS/SSM-Boom/PT1S	yes	
DMSP-F18_SSIES-3_THERMAL-PLASMA			no	Dataset is missing from accessor*.xml files.
DMSP-F18_SSJ_PRECIPITATING-ELECTRONS-IONS	10.48322/34mn-w272	spase://NASA/NumericalData/DMSP_5D-3/F18/SESS/SSJ5/PT1S	yes	
DMSP-F18_SSM_MAGNETOMETER	10.48322/cj1v-6g43	spase://NASA/NumericalData/DMSP_5D-3/F18/SESS/SSM-Boom/PT1S	yes	
DN_K0_GBAY		spase://GBO/NumericalData/DARN/GooseBay/PT2M	yes	
DN_K0_HANK		spase://GBO/NumericalData/DARN/Hankasalmi/PT2M	yes	
DN_K0_ICEW		spase://GBO/NumericalData/DARN/Stokkseyri/PT2M	yes	
DN_K0_KAPU		spase://GBO/NumericalData/DARN/Kapuskasing/PT2M	yes	
DN_K0_PACE		spase://GBO/NumericalData/DARN/HalleyBay/PT2M	yes	
DN_K0_PYKK		spase://GBO/NumericalData/DARN/Pykkvibaer/PT2M	yes	
DN_K0_SASK		spase://GBO/NumericalData/DARN/Saskatoon/PT2M	yes	
DN_MAGN-L2-HIRES_G08			no	Dataset is missing from accessor*.xml files.
DN_MAGN-L2-HIRES_G09			no	Dataset is missing from accessor*.xml files.
DN_MAGN-L2-HIRES_G10			no	Dataset is missing from accessor*.xml files.
DN_MAGN-L2-HIRES_G11			no	Dataset is missing from accessor*.xml files.
DN_MAGN-L2-HIRES_G12			no	Dataset is missing from accessor*.xml files.
DN_MAGN-L2-HIRES_G13			no	Dataset is missing from accessor*.xml files.
DN_MAGN-L2-HIRES_G14			no	Dataset is missing from accessor*.xml files.
DN_MAGN-L2-HIRES_G15			no	Dataset is missing from accessor*.xml files.
DN_MAGN-L2-HIRES_G16			no	Dataset is missing from accessor*.xml files.
DN_MAGN-L2-HIRES_G17			no	Dataset is missing from accessor*.xml files.
DSCOVR_AT_DEF		spase://NOAA/NumericalData/DSCOVR/Ephemeris/Attitude/Definitive/PT5S	yes	
DSCOVR_AT_PRE		spase://NOAA/NumericalData/DSCOVR/Ephemeris/Attitude/Preliminary/PT10S	yes	
DSCOVR_H0_MAG		spase://NOAA/NumericalData/DSCOVR/PlasMag/FluxgateMagnetometer/CDF/PT1S	yes	
DSCOVR_H1_FC		spase://NOAA/NumericalData/DSCOVR/PlasMag/FaradayCup/CDF/PT1M	yes	
DSCOVR_ORBIT_PRE		spase://NOAA/NumericalData/DSCOVR/Ephemeris/Orbit/Preliminary/PT1M	yes	
DYNAMO-2_DESA_NX02A-ESA-FLUX			no	Dataset is missing from accessor*.xml files.
EARTH_HELIO1DAY_POSITION		spase://NASA/NumericalData/Planet/Earth/HelioWeb/Ephemeris/P1D	yes	
ELA_L1_EPDEF			no	Dataset is missing from accessor*.xml files.
ELA_L1_EPDIF			no	Dataset is missing from accessor*.xml files.
ELA_L1_STATE_DEFN			no	Dataset is missing from accessor*.xml files.
ELA_L1_STATE_PRED			no	Dataset is missing from accessor*.xml files.
ELB_L1_EPDEF			no	Dataset is missing from accessor*.xml files.
ELB_L1_EPDIF			no	Dataset is missing from accessor*.xml files.
ELB_L1_STATE_DEFN			no	Dataset is missing from accessor*.xml files.
ELB_L1_STATE_PRED			no	Dataset is missing from accessor*.xml files.
ENDURANCE_EPHEMERIS_DEF			no	Dataset is missing from accessor*.xml files.
EQ_PP_AUX		spase://ESA/NumericalData/Equator-S/Ephemeris/PrimeParameter/PT4S	yes	
EQ_PP_EDI		spase://ESA/NumericalData/Equator-S/EDI/PP/PT60s	no	
EQ_PP_EPI		spase://ESA/NumericalData/Equator-S/EPI/PP/PT60S	no	
EQ_PP_ICI		spase://ESA/NumericalData/Equator-S/ICI/PP/PT60S	no	
EQ_PP_MAM		spase://ESA/NumericalData/Equator-S/MAM/PP/PT60S	no	
EQ_PP_PCD		spase://ESA/NumericalData/Equator-S/PCD/PP/PT60S	no	
EQ_SP_SFD		spase://ESA/NumericalData/Equator-S/SFD/PP/PT60S	no	
ERG_HEP_L2_OMNIFLUX			no	Dataset is missing from accessor*.xml files.
ERG_LEPE_L2_OMNIFLUX			no	Dataset is missing from accessor*.xml files.
ERG_LEPI_L2_OMNIFLUX			no	Dataset is missing from accessor*.xml files.
ERG_MEPE_L2_3DFLUX			no	Dataset is missing from accessor*.xml files.
ERG_MEPE_L2_OMNIFLUX			no	Dataset is missing from accessor*.xml files.
ERG_MEPI_L2_3DFLUX			no	Dataset is missing from accessor*.xml files.
ERG_MEPI_L2_OMNIFLUX			no	Dataset is missing from accessor*.xml files.
ERG_MGF_L2_8SEC			no	Dataset is missing from accessor*.xml files.
ERG_ORB_L2			no	Dataset is missing from accessor*.xml files.
ERG_ORB_L3			no	Dataset is missing from accessor*.xml files.
ERG_ORB_LPRE_L2			no	Dataset is missing from accessor*.xml files.
ERG_ORB_MPRE_L2			no	Dataset is missing from accessor*.xml files.
ERG_ORB_PRE_L2			no	Dataset is missing from accessor*.xml files.
ERG_ORB_SPRE_L2			no	Dataset is missing from accessor*.xml files.
ERG_PWE_EFD_L2_E_SPIN			no	Dataset is missing from accessor*.xml files.
ERG_PWE_EFD_L2_POT			no	Dataset is missing from accessor*.xml files.
ERG_PWE_HFA_L2_SPEC_HIGH			no	Dataset is missing from accessor*.xml files.
ERG_PWE_HFA_L2_SPEC_LOW			no	Dataset is missing from accessor*.xml files.
ERG_PWE_HFA_L2_SPEC_MONIT			no	Dataset is missing from accessor*.xml files.
ERG_PWE_OFA_L2_SPEC			no	Dataset is missing from accessor*.xml files.
ERG_XEP_L2_OMNIFLUX			no	Dataset is missing from accessor*.xml files.
FAST_HR_DCB	10.48322/86pq-hb06	spase://NASA/NumericalData/FAST/MAG/Fluxgate/PT7.8125MS	yes	
FAST_OR_SSC			no	Dataset is missing from accessor*.xml files.
FAST_TEAMS_PA_L2			no	Dataset is missing from accessor*.xml files.
FA_ESA_L2_EEB	10.48322/m36d-wr84	spase://NASA/NumericalData/FAST/ESA/L2/Electron/Burst/PT0.156S	yes	
FA_ESA_L2_EES	10.48322/0ydx-j139	spase://NASA/NumericalData/FAST/ESA/L2/Electron/Survey/PT0.625S	yes	
FA_ESA_L2_IEB	10.48322/3chd-sj41	spase://NASA/NumericalData/FAST/ESA/L2/Ion/Burst/PT0.078S	yes	
FA_ESA_L2_IES	10.48322/9t9w-1q28	spase://NASA/NumericalData/FAST/ESA/L2/Ion/Survey/PT0.625S	yes	
FA_K0_ACF	10.48322/23b9-6g23	spase://NASA/NumericalData/FAST/ACF/PT5S	yes	
FA_K0_TMS	10.48322/78b7-gk94	spase://NASA/NumericalData/FAST/TEAMS/KeyParameter/PT5S	yes	
FM_K0_KILP		spase://GBO/NumericalData/FMI/Kilpisjarvi/AllSkyCamera/K0/PT1M	yes	
FORMOSAT5_AIP_IDN			no	Dataset is missing from accessor*.xml files.
G0_K0_EP8		spase://NOAA/NumericalData/GOES/10/SEM/PT300S	no	
G0_K0_MAG		spase://NOAA/NumericalData/GOES/10/MAG/PT1M	yes	
G10_L2_MAG		spase://NOAA/NumericalData/GOES/10/MAG/PT0.512S	yes	
G11_L2_MAG		spase://NOAA/NumericalData/GOES/11/MAG/PT0.512S	yes	
G12_L2_MAG		spase://NOAA/NumericalData/GOES/12/MAG/PT0.512S	yes	
G6_K0_EPS		spase://NOAA/NumericalData/GOES/6/EPM/PT5M	yes	
G6_K0_MAG		spase://NOAA/NumericalData/GOES/6/MAG/PT60S	no	
G7_K0_EPS		spase://NOAA/NumericalData/GOES/7/EPM/PT5M	no	
G7_K0_MAG		spase://NOAA/NumericalData/GOES/7/MAG/PT60S	no	
G7_K1_MAG		spase://NOAA/NumericalData/GOES/7/MAG/PowerSpectralDensity/PT1M	yes	
G8_K0_EP8		spase://NOAA/NumericalData/GOES/8/EPS/PT5M	yes	
G8_K0_MAG		spase://NOAA/NumericalData/GOES/8/MAG/PT1M	yes	
G9_K0_EP8		spase://NOAA/NumericalData/GOES/9/EPS/PT5M	yes	
G9_K0_MAG		spase://NOAA/NumericalData/GOES/9/MAG/PT1M	yes	
GALILEO_HELIO1DAY_POSITION		spase://NASA/NumericalData/Galileo/HelioWeb/Ephemeris/P1D	yes	
GENESIS_3DL2_GIM	10.48322/wdvm-s118	spase://NASA/NumericalData/Genesis/GIM/3DMOM/PT2M30S	yes	
GE_1MIN_MAG_PLASMA_SW_ONLY		spase://JAXA/NumericalData/Geotail/CPI-MGF/PT1M	yes	
GE_AT_DEF		spase://JAXA/NumericalData/Geotail/Ephemeris/Def_AT/PT10M	no	
GE_AT_PRE		spase://JAXA/NumericalData/Geotail/Ephemeris/Pre_AT/PT10M	no	
GE_EDA12SEC_LEP		spase://JAXA/NumericalData/Geotail/LEP/EDA/PT12S	yes	
GE_EDA3SEC_MGF		spase://JAXA/NumericalData/Geotail/MGF/EDA/PT3S	yes	
GE_EDB12SEC_LEP		spase://JAXA/NumericalData/Geotail/LEP/EDB/PT12S	yes	
GE_EDB3SEC_MGF		spase://JAXA/NumericalData/Geotail/MGF/EDB.PT3S	yes	
GE_H0_CPI		spase://JAXA/NumericalData/Geotail/CPI/SWA/PT48S	yes	
GE_HPAMOM_CPI		spase://JAXA/NumericalData/Geotail/CPI/HPA/PT64S	yes	
GE_K0_CPI		spase://JAXA/NumericalData/Geotail/CPI/KeyParameter/PT64S	yes	
GE_K0_EFD		spase://JAXA/NumericalData/Geotail/EFD/PT64S	no	
GE_K0_EPI		spase://JAXA/NumericalData/Geotail/EPIC/PT96S	no	
GE_K0_LEP		spase://JAXA/NumericalData/Geotail/LEP/PT64S	no	
GE_K0_MGF		spase://JAXA/NumericalData/Geotail/MGF/PT64S	yes	
GE_K0_PWI		spase://JAXA/NumericalData/Geotail/PWI/KP/PT64S	no	
GE_K0_SPHA		spase://JAXA/NumericalData/Geotail/Ephemeris/Spin_Phase_KP/PT10M	no	
GE_OR_DEF		spase://JAXA/NumericalData/Geotail/Ephemeris/PT10M	yes	
GE_OR_PRE		spase://JAXA/NumericalData/Geotail/Ephemeris/PT600S	no	
GE_SW_CPI		spase://JAXA/NumericalData/Geotail/CPI/SWMD/PT48S	yes	
GIACOBINI_HELIO1DAY_POSITION		spase://NASA/NumericalData/Comet/Giacobini/HelioWeb/Ephemeris/P1D	yes	
GIOTTO_HELIO1DAY_POSITION		spase://NASA/NumericalData/Giotto/HelioWeb/Ephemeris/P1D	yes	
GOES10_EPHEMERIS_SSC		spase://NOAA/NumericalData/GOES/10/Ephemeris/PT1M	yes	
GOES11_EPHEMERIS_SSC		spase://NOAA/NumericalData/GOES/11/Ephemeris/PT3M	yes	
GOES11_K0_EP8		spase://NOAA/NumericalData/GOES/11/EPS/PT5M	yes	
GOES11_K0_MAG		spase://NOAA/NumericalData/GOES/11/MAG/PT1M	yes	
GOES12_EPHEMERIS_SSC		spase://NOAA/NumericalData/GOES/12/Ephemeris/PT1M	yes	
GOES12_K0_MAG		spase://NOAA/NumericalData/GOES/12/MAG/PT1M	yes	
GOES13_EPEAD-SCIENCE-ELECTRONS-E13EW_1MIN		spase://NOAA/NumericalData/GOES/13/EPS/EPEAD/E13EW/PT1M	yes	
GOES13_EPHEMERIS_SSC		spase://NOAA/NumericalData/GOES/13/Ephemeris/PT3M	yes	
GOES13_EPS-MAGED_1MIN		spase://NOAA/NumericalData/GOES/13/EPS/MAGED/19ME15/PT1M	yes	
GOES13_EPS-MAGED_5MIN		spase://NOAA/NumericalData/GOES/13/EPS/MAGED/19ME15/PT5M	yes	
GOES13_EPS-PITCH-ANGLES_1MIN		spase://NOAA/NumericalData/GOES/13/EPS/SEM/L2/PitchAngle/PT1M	yes	
GOES14_EPEAD-SCIENCE-ELECTRONS-E13EW_1MIN		spase://NOAA/NumericalData/GOES/14/EPS/EPEAD/E13EW/PT1M	yes	
GOES14_EPHEMERIS_SSC		spase://NOAA/NumericalData/GOES/14/Ephemeris/PT3M	yes	
GOES14_EPS-MAGED_1MIN		spase://NOAA/NumericalData/GOES/14/EPS/MAGED/19ME15/PT1M	yes	
GOES14_EPS-MAGED_5MIN		spase://NOAA/NumericalData/GOES/14/EPS/MAGED/19ME15/PT5M	yes	
GOES14_EPS-PITCH-ANGLES_1MIN		spase://NOAA/NumericalData/GOES/14/EPS/SEM/L2/PitchAngle/PT1M	yes	
