Astro	231017	mms1_hpca_brst_l2_tof-counts	YYYYMMDDHHMMSS_MMS	mms/mms1/hpca/brst/l2/tof-counts	YYYY_MM	49	33069	33069	0	0	0	0	0	0	0	0	2019-01-01T00:18:23	2023-04-24T16:29:43
Astro	231017	mms1_hpca_srvy_l2_ion	YYYYMMDDHHMMSS_MMS	mms/mms1/hpca/srvy/l2/ion	YYYY_MM	100	15074	15074	0	0	0	0	0	0	0	0	2015-06-20T20:55:00	2023-09-09T18:00:00
Astro	231017	mms1_hpca_srvy_l2_moments	YYYYMMDDHHMMSS_MMS	mms/mms1/hpca/srvy/l2/moments	YYYY_MM	100	15072	15072	0	0	0	0	0	0	0	0	2015-06-20T20:55:00	2023-09-09T18:00:00
Astro	231017	mms1_hpca_srvy_l2_tof-counts	YYYYMMDDHHMMSS_MMS	mms/mms1/hpca/srvy/l2/tof-counts	YYYY_MM	59	1704	1704	0	0	0	0	0	0	0	0	2018-11-15T00:00:00	2023-09-09T00:00:00
Astro	231017	mms1_mec_brst_l2_epht89d	YYYYMMDDHHMMSS_MMS	mms/mms1/mec/brst/l2/epht89d	YYYY_MM	56	30253	30253	0	0	0	0	0	0	0	0	2015-12-06T00:23:05	2023-07-28T14:26:55
Astro	231017	mms1_mec_brst_l2_epht89q	YYYYMMDDHHMMSS_MMS	mms/mms1/mec/brst/l2/epht89q	YYYY_MM	56	30237	30237	0	0	0	0	0	0	0	0	2015-12-06T00:23:05	2023-07-28T14:26:55
Astro	231017	mms1_mec_brst_l2_ephts04d	YYYYMMDDHHMMSS_MMS	mms/mms1/mec/brst/l2/ephts04d	YYYY_MM	56	29990	29990	0	0	0	0	0	0	0	0	2015-12-06T00:23:05	2023-07-28T14:26:55
Astro	231017	mms1_scm_brst_l2_scb	YYYYMMDDHHMMSS_MMS	mms/mms1/scm/brst/l2/scb	YYYY_MM	98	74735	74735	0	0	0	0	0	0	0	0	2015-08-04T15:44:54	2023-09-15T23:51:03
Astro	231017	mms1_scm_brst_l2_schb	YYYYMMDDHHMMSS_MMS	mms/mms1/scm/brst/l2/schb	YYYY_MM	95	70232	70232	0	0	0	0	0	0	0	0	2015-09-01T12:11:14	2023-09-15T23:51:03
Astro	231017	mms2_edi_brst_l2_amb	YYYYMMDDHHMMSS_MMS	mms/mms2/edi/brst/l2/amb	YYYY_MM	5	1834	1834	0	0	0	0	0	0	0	0	2015-09-01T12:11:14	2016-01-04T01:57:14
